Vers,Phonétique,Syllabes
et pour pleurer ton sort belle et tendre victime,epuRpl9RetCsOR|bEletAdR@viktim,12
les palmiers de cadès ont incliné leur cime ,lepalmjed@kadEsz|Cte~klinel9Rsim,12
grâce  grâce ô mon dieu  détourne tes fureurs ,gRas@gRas@omC|dj2detuRn@tefyR9R,13
saül a bien assez de ses propres malheurs,saylabje~ase|d@sepROpR@mal9R,12
mais la mort l'a frappé sans pitié pour ses charmes,mElamORlafRape|sApitjepuRseSaRm,12
hélas  et david même en a versé des larmes ,elaszedavidmEm|AavERsedelaRm,12
silence  c'est assez  j'en ai trop écouté,silAs@sEtase|Z|AetRoekute,12
saül pour tes forfaits ton fils est rejeté,saylpuRtefORfE|tCfilzER@Z@te,12
d'un prince condamné dieu détourne sa face,dte~pRe~s@kCdane|dj2detuRn@safas,12
d'un souffle de sa bouche il dissipe sa race ,dte~sufl@d@sabuS|ildisip@saRas,12
le sceptre est arraché ,l@sEptREtaRaSe|,6
tais-toi dis-je tais-toi ,tEtwadiZ@tEtwa|,6
saül saül écoute un dieu plus fort que moi ,saylsaylekut|e~dj2plyfORk@mwa,12
le sceptre est arraché de tes mains sans défense ,l@sEptREtaRaSe|d@teme~sAdefAs,12
le sceptre dans juda passe avec ta puissance,l@sEptR@dAZuda|pasavEktapHisAs,12
et ces biens par dieu même à ta race promis,esebHe~paRdj2mEm|ataRas@pROmi,12
transportés à david passent tous à ses fils,tRAspORtezadavid|pastuszasefil,11
que david est brillant  que son triomphe est juste ,k@davidtEbRijA|k@sCtRijCfEZyst,13
qu'il sort de rejetons de cette tige auguste ,kilsORd@R@Z@tC|d@sEt@tiZogyst,12
que vois-je  un dieu lui-même  ô vierges du saint lieu,k@vwaZ@e~dj2lHi|mEm@ovjERZ@dyse~lj2,14
chantez chantez david  david enfante un dieu ,SAteSAtedavid|davidtAfAte~dj2,12
ton audace à la fin a comblé la mesure ,tCodasalafe~|akCblelam@zyR,12
va tout respire en toi la fourbe et l'imposture,vatuREspiRAtwa|lafuRbele~pOstyR,12
dieu m'a promis le trône et dieu ne trompe pas,dj2mapROmil@tRon|edj2n@tRCp@pa,12
dieu promet ses fureurs à des princes ingrats,dj2pROmEsefyR9Rz|adepRe~s@ze~gRa,12
crois-tu qu'impunément ta bouche ici m'outrage ,kRwatyke~pynemA|tabuSisimutRaZ,12
crois-tu faire d'un dieu varier le langage ,kRwatyfER@dte~dj2|vaRjel@lAgaZ,12
sais-tu quel sort t'attend  sais-tu,sEtykElsORttatA|sEty,8
ce que je sais,s@k@Z@sE,4
c'est que ton propre bras va punir tes forfaits ,sEk@tCpROpR@bRa|vapyniRtefORfE,12
et qu'avant que des cieux le flambeau se retire,ekavAk@desj2|l@flAbos@R@tiR,12
un dieu justifiera tout ce qu'un dieu m'inspire,e~dj2ZystifiRa|tus@ke~dj2me~spiR,12
adieu malheureux père  adieu malheureux roi ,adj2mal2R2pER|adj2mal2R2Rwa,12
non non perfide arrête  écoute et réponds-moi,nCnCpERfidaREt|ekuteRepCmwa,12
c'est souffrir trop longtemps l'insolence et l'injure ,sEsufRiRtRolCtA|l|e~sOlAsele~ZyR,12
je veux convaincre ici ta bouche d'imposture,Z@v2kCve~kRisi|tabuS@dte~pOstyR,12
si le ciel à tes yeux a su les révéler,sil@sjElatezj2z|asyleRevele,12
quels sont donc ces forfaits dont tu m'oses parler ,kElsCdCksefORfE|dCtymoz@paRle,12
l'ombre les a couverts l'ombre les couvre encore,lCbR@lezakuvER|l|CbR@lekuvRAkOR,12
saül  mais le ciel voit ce que la terre ignore,saylmEl@sjElvwa|s@k@latERinjOR,12
ne tente pas le ciel,n@tAt@pal@sjEl|,6
non  parle si tu sais,nCpaRl@sitysE|,6
l'ombre de samuel te dira ces forfaits,lCbR@d@samHelt@|diRasefORfE,11
samuel  samuel  hé quoi  que veux-tu dire ,samHelsamHelekwa|k@v2tydiR,10
toi-même en traits de sang ne peux-tu pas le lire ,twamEmAtREd@sA|n@p2typal@liR,12
eh bien qu'a de commun ce samuel et moi ,ebje~kad@kOme~|s@samHelemwa,11
qui plongea dans son sein ce fer sanglant ,kiplCZadAsCse~|s@fERsAglA,10
qui ,ki,1
toi ,twa,1
monstre qu'a trop longtemps épargné ma clémence,mCstR@katRolCtAz|epaRnjemaklemAs,12
ton audace à la fin appelle ma vengeance ,tCodasalafe~|apEl@mavAZAs,12
tiens va dire à ton dieu va dire à samuel,tje~vadiRatCdj2|vadiRasamHel,11
comment saül punit ton imposture,kOmAsaylpyni|tCe~pOstyR,10
ô ciel ,osjEl,2
ciel  que vois-je  c'est toi  c'est ton ombre sanglante ,sjElk@vwaZ@sEtwa|s|EtCCbR@sAglAt,12
quel regard  son aspect m'a glacé d'épouvante,kElR@gaRsCaspE|m|aglasedtepuvAt,12
pardonne ombre fatale  oh  pardonne  oui c'est moi,paRdOnCbR@fatal|opaRdOnwisEmwa,12
c'est moi qui t'ai porté tous ces coups que je voi ,sEmwakittepORte|tussekuk@Z@vwa,12
quoi  depuis si longtemps  quoi  ton sang coule encore ,kwad@pHisilCtA|kwatCsAkulAkOR,12
viens-tu pour le venger  tiens,vje~typuRl@vAZe|tje~,7
mais il s'évapore ,mEzilszevapOR,5
et j'ai dit dans mon cœur  que faire de la vie ,eZedidAmCk9r|k@fER@d@lavi,12
irai-je encor suivant ceux qui m'ont devancé,iReZ@AkorsHivAs2kimCd@vAse,13
comme l'agneau qui passe où sa mère a passé,kOm@lanjokipas|usamERapase,12
imiter des mortels l'immortelle folie ,imitedemORtEl|l|imORtEl@fOli,12
l'un cherche sur les mers les trésors de memnon,le~SERS@syRlemER|letRezORd@mEmnC,12
et la vague engloutit ses vœux et son navire ,elavagAgluti|sev2zesCnaviR,12
dans le sein de la gloire où son génie aspire,dAl@se~d@laglwaR|usCZeniaspiR,12
l'autre meurt enivré par l'écho d'un vain nom,lotR@m9RtAnivRe|paRlekodte~ve~nC,12
avec nos passions formant sa vaste trame,avEknopasjC|fORmAsavast@tRam,12
celui-là fonde un trône et monte pour tomber ,s@lHilafCde~tRon|emCt@puRtCbe,12
dans des piéges plus doux aimant à succomber,dAdepjEZ@plyduz|EmAtasykCbe,12
celui-ci lit son sort dans les yeux d'une femme,s@lHisilisCsOR|dAlezj2dtyn@fam,12
le paresseux s'endort dans les bras de la faim ,l@paRes2szAdOR|dAlebRad@lafe~,12
le laboureur conduit sa fertile charrue ,l@labuR9RkCdHi|safERtil@SaRy,12
le savant pense et lit  le guerrier frappe et tue ,l@savApAseli|l@gERjefRapety,12
le mendiant s'assied sur le bord du chemin,l@mAdjAszasje|syRl@bORdyS@me~,12
où vont-ils cependant  ils vont où va la feuille,uvCtils@pAdAt|ilvCtuvalaf9j,12
que chasse devant lui le souffle des hivers,k@Sas@d@vAlHi|l@sufl@deivER,12
ainsi vont se flétrir dans leurs travaux divers,e~sivCs@fletRiR|dAl9RtRavodivER,12
ces générations que le temps sème et cueille,seZeneRasjC|k@l@tAsEmek9j,12
ils luttaient contre lui mais le temps a vaincu ,illytEkCtR@lHi|mEl@tAzave~ky,12
comme un fleuve engloutit le sable de ses rives,kOme~fl9vAgluti|l@sabl@d@seRiv,12
je l'ai vu dévorer leurs ombres fugitives,Z@levydevORe|l9RzCbR@fyZitiv,12
ils sont nés ils sont morts  seigneur ont-ils vécu ,ilsCnezilsCmOR|sEnj9RCtilveky,12
pour moi je chanterai le maître que j'adore,puRmwaZ@SAt@Re|l@mEtR@k@ZadOR,12
dans le bruit des cités dans la paix des déserts,dAl@bRHidesitedAlapEdedezER,13
couché sur le rivage ou flottant sur les mers,kuSesyRl@RivaZ|uflOtAsyRlemER,12
au déclin du soleil au réveil de l'aurore,odekle~dysOlEj|oRevEjd@lOROR,12
la terre m'a crié   qui donc est le seigneur  ,latER@makRijekidCkEl@sEnj9R,13
celui dont l'âme immense est partout répandue,s@lHidClamimAs|EpaRtuRepAdy,12
celui dont un seul pas mesure l'étendue,s@lHidCte~s9lpa|m@zyR@letAdy,12
celui dont le soleil emprunte sa splendeur,s@lHidCl@sOlEj|ApRe~t@sasplAd9R,12
celui qui du néant a tiré la matière,s@lHikidyneAt|atiRelamatjER,12
celui qui sur le vide a fondé l'univers,s@lHikisyRl@vid|afCdelynivER,12
celui qui sans rivage a renfermé les mers,s@lHikisARivaZ|aRAfERmelemER,12
celui qui d'un regard a lancé la lumière,s@lHikidte~R@gaRt|alAselalymjER,12
celui qui ne connaît ni jour ni lendemain,s@lHikin@kOnE|niZuRnilAd@me~,12
celui qui de tout temps de soi-même s'enfante,s@lHikid@tutA|d@swamEm@szAfAt,12
qui vit dans l'avenir comme à l'heure présente,kividAlav@niR|kOmal9R@pRezAt,12
et rappelle les temps échappés de sa main ,eRapEl@letAz|eSaped@same~,12
c'est lui c'est le seigneur  que ma langue redise,sElHisEl@sEnj9R|k@malAg@R@diz,12
les cent noms de sa gloire aux enfants des mortels ,lesAnCd@saglwaR|ozAfAdemORtEl,12
comme la lampe d'or pendue à ses autels,kOm@lalAp@dtOR|pAdyasezotEl,12
je chanterai pour lui jusqu'à ce qu'il me brise,Z@SAt@RepuRlHi|Zyskas@kilm@bRiz,12
comme l'astre adouci de l'antique élysée,kOm@lastRadusi|d@lAtikelise,12
sur les murs dentelés du sacré colisée,syRlemyRdAt@le|dysakRekolise,12
l'astre des nuits perçant des nuages épars,lastR@denHipERsA|denHaZ@zepaR,12
laisse dormir en paix ses longs et doux regards,lEs@dORmiRApE|selCzeduR@gaR,12
le rayon qui blanchit les vastes flancs de pierre,l@REjCkiblASi|levast@flAd@pjER,12
en glissant à travers les pans flottants du lierre,AglisAtatRavER|lepAflOtAdyljER,12
dessine dans l'enceinte un lumineux sentier ,desin@dAlAse~t|e~lymin2sAtje,12
on dirait le tombeau d'un peuple tout entier,CdiREl@tCbo|dt|e~p9pl@tutAtje,12
où la mémoire errant après des jours sans nombre,ulamemwaReRAt|apREdeZuRsAnCbR,12
dans la nuit du passé viendrait chercher une ombre,dAlanHidypase|vje~dRESERSeynCbR,12
ici de voûte en voûte élevé dans les cieux,isid@vutAvut|el@vedAlesj2,12
le monument debout défie encor les yeux ,l@mOnymAd@bu|defiAkorlezj2,12
le regard égaré dans ce dédale oblique,l@R@gaRtegaRe|dAs@dedalOblik,12
de degrés en degrés de portique en portique,d@d@gRezAd@gRe|d@pORtikApORtik,12
parcourt en serpentant ce lugubre désert,paRkuRtAsERpAtA|s@lygybR@dezER,12
fuit monte redescend se retrouve et se perd,fHimCt@R@dEsA|s@R@tRuves@pER,12
là comme un front penché sous le poids des années,lakOme~fRCpASe|sul@pwadezane,12
la ruine abaissant ces voûtes inclinées,laRHinabesA|sevut@ze~kline,12
tout à coup se déchire en immenses lambeaux,tutakus@deSiR|AimAs@lAbo,12
pend comme un noir rocher sur l'abîme des eaux ,pAkOme~nwaRROSe|syRlabim@dezo,12
ou des vastes hauteurs de son faîte superbe,udeot9R|d@sCfEt@sypERb,12
descendant par degrés jusqu'au niveau de l'herbe,desAdApaRd@gRe|Zyskonivod@lERb,12
comme un coteau qui meurt sous les fleurs d'un vallon,kOme~kOtokim9R|sulefl9Rdte~valC,12
vient mourir à nos pieds sur des lits de gazon,vje~muRiRanopje|syRdelid@gazC,12
sur les flancs décharnés de ces sombres collines,syRleflAdeSaRne|d@sesCbR@kOlin,12
des forêts dans les airs ont jeté leurs racines ,defOREdAlezERz|CZ@tel9RRasin,12
là le lierre jaloux de l'immortalité,lal@ljER@Zalu|d@limORtalite,12
triomphe en possédant ce que l'homme a quitté ,tRijCfApOsedAs@k@lOmakite,13
et pareil à l'oubli sur ces murs qu'il enlace,epaREjalubli|syRsemyRkilAlas,12
monte de siècle en siècle au sommet qu'il efface,mCt@d@sjEklAsjEkl|osOmEkilefas,12
le buis l'if immobile et l'arbre des tombeaux,l@bHilifimObil|elaRbR@detCbo,12
dressent en frissonnant leurs funèbres rameaux ,dREstAfRisOnAl9R|fynEbR@Ramo,11
et l'humble giroflée aux lambris suspendue,ele~bl@ZiRofle|olAbRisyspAdy,12
attachant ses pieds d'or dans la pierre fendue,ataSAsepjedtOR|dAlapjER@fAdy,12
et balançant dans l'air ses longs rameaux flétris,ebalAsAdAlER|selCRamofletRi,12
comme un long souvenir fleurit sur des débris,kOme~lCsuv@niR|fl9RisyRdedebRi,12
aux sommets escarpés du fronton solitaire,osOmEzEskaRpe|dyfRCtCsOlitER,12
l'aigle à la frise étroite a suspendu son aire ,lEglalafRizetRwat|asyspAdysCER,12
au bruit sourd de mes pas qui troublent son repos,obRHisuRd@me|pakitRublsCR@po,12
il jette un cri d'effroi grossi par mille échos,ilZEte~kRidtefRwa|gRosipaRmileko,12
s'élance dans le ciel en redescend s'arrête,szelAs@dAl@sjEl|AR@dEsAszaREt,12
et d'un vol menaçant plane autour de ma tête,edte~vOlm@nasA|planotuRd@matEt,12
du creux des monuments de l'ombre des arceaux,dykR2demOnymA|d@lCbR@dezaRso,12
sortent en gémissant de sinistres oiseaux ,sORttAZemisAd@|sinistR@zwazo,11
ouvrant en vain dans l'ombre une ardente prunelle,uvRAtAve~dAlCbR|ynaRdAt@pRynEl,12
l'aveugle amant des nuits bat les murs de son aile ,lav9glamAdenHi|balemyRd@sCEl,12
la colombe inquiète à mes pas indiscrets,lakOlCbe~kjEt|amepaze~diskRE,12
descend vole et s'abat de cyprès en cyprès,desAvOleszaba|d@sipREzAsipRE,12
et sur les bords brisés de quelque urne isolée,esyRlebORbRize|d@kElkyRnizOle,12
se pose en soupirant comme une âme exilée,s@pozAsupiRA|kOmyn@amEgzile,13
les vents en s'engouffrant sous ces vastes débris,levAzAszAgufRA|susevast@debRi,12
en tirent des soupirs des hurlements des cris ,AtiRdesupiRde|yRl@mAdekRi,11
on dirait qu'on entend le torrent des années,CdiREkCAtA|l@tORAdezane,12
rouler sous ces arceaux ses vagues déchaînées,RulesusezaRso|sevag@deSene,12
renversant emportant minant de jours en jours,RAvERsAtApORtA|minAd@ZuRzAZuR,12
tout ce que les mortels ont bâti sur son cours,tus@k@lemORtElz|CbatisyRsCkuR,12
les nuages flottant dans un ciel clair et sombre,lenHaZ@flOtA|dAze~sjElklEResCbR,12
en passant sur l'enceinte y font courir leur ombre,ApasAsyRlAse~t|ifCkuRiRl9RCbR,12
et tantôt nous cachant le rayon qui nous luit,etAtonukaSA|l@REjCkinulHi,12
couvrent le monument d'une profonde nuit ,kuvRl@mOnymAdtyn@pROfCd@nHi,11
tantôt se déchirant sous un souffle rapide,tAtos@deSiRA|suze~sufl@Rapid,12
laissent sur le gazon tomber un jour livide,lEssyRl@gazCtCbee~ZuRlivid,11
qui semblable à l'éclair montre à l'œil ébloui,kisAblablaleklER|mCtRal2jeblui,12
ce fantôme debout du siècle évanoui ,s@fAtom@d@bu|dysjEklevanwi,12
dessine en serpentant ses formes mutilées,desinAsERpAtA|sefORm@mytile,12
les cintres verdoyants des arches écroulées,lese~tR@vERdwajA|dezaRS@zekRule,12
ses larges fondements sous nos pas entr'ouverts,selaRZ@fCd@mA|sunopazAntruvER,12
ses frontons menaçants suspendus dans les airs,sefRCtCm@nasA|syspAdydAlezER,12
et l'éternelle croix qui surmontant le faîte,eletERnEl@kRwa|kisyRmCtAl@fEt,12
incline comme un mât battu par la tempête,e~klin@kOme~ma|batypaRlatApEt,12
rome te voilà donc  ô mère des césars,Rom@t@vwaladCk|omER@desezaR,12
j'aime à fouler aux pieds tes monuments épars ,ZEmafuleopje|temOnymAzepaR,12
j'aime à sentir le temps plus fort que ta mémoire,ZEmasAtiRl@tA|plyfORk@tamemwaR,12
effacer pas à pas les traces de ta gloire ,efasepazapa|letRas@d@taglwaR,12
l'homme serait-il donc de ses œuvres jaloux ,lOm@s@REtildCk|d@se2vR@Zalu,12
nos monuments sont-ils plus immortels que nous ,nomOnymAsCtil|plyzimORtElk@nu,12
égaux devant le temps non ta ruine immense,egod@vAl@tA|nCtaRHinimAs,12
nous console du moins de notre décadence,nukCsOl@dymwe~|d@nOtR@dekadAs,12
j'aime j'aime à venir rêver sur ce tombeau,ZEm@ZEmav@niR|RevesyRs@tCbo,12
à l'heure où de la nuit le lugubre flambeau,al9Rud@lanHi|l@lygybR@flAbo,12
comme l'œil du passé flottant sur des ruines,kOm@l2jdypase|flOtAsyRdeRHin,12
d'un pâle demi-deuil revêt tes sept collines,dte~pal@d@mid9j|R@vEtesEtkOlin,12
et d'un ciel toujours jeune éclaircissant l'azur,edte~sjEltuZuRZ9n|eklERsisAlazyR,12
fait briller les torrents sur les flancs de tibur,fEbRijeletORA|syRleflAd@tibyR,12
ma harpe qu'en passant l'oiseau des nuits effleure,maaRp@kApasA|l|wazodenHizefl9R,12
sur tes propres débris te rappelle et te pleure,syRtepROpR@debRi|t@RapElet@pl9R,12
et jette aux flots du tibre un cri de liberté,eZEtoflodytibR|e~kRid@libERte,12
hélas  par l'écho même à peine répété,elaspaRlekomEm|apEn@Repete,12
 liberté  nom sacré profané par cet âge,libERtenCsakRe|pROfanepaRsEtaZ,12
 j'ai toujours dans mon cœur adoré ton image,ZetuZuRdAmCk9r|adORetCimaZ,12
 telle qu'aux jours d'émile et de léonidas,tEl@koZuRdtemil|ed@leonidas,12
 t'adorèrent jadis le tibre et l'eurotas,ttadORERZadisl@|tibRel2Rotas,11
 quand tes fils se levant contre la tyrannie,kAtefils@l@vA|kCtR@latiRani,12
 tu teignais leurs drapeaux du sang de virginie,tytEnjEl9RdRapo|dysAd@viRZini,12
 ou qu'à tes saintes lois glorieux d'obéir,ukatese~t@lwa|glORj2dtObeiR,12
 tes trois cents immortels s'embrassaient pour mourir ,tetRwasAzimORtEl|sz|AbRasEpuRmuRiR,12
 telle enfin que d'uri prenant ton vol sublime,tElAfe~k@dtyRi|pR@nAtCvOlsyblim,12
 comme un rapide éclair qui court de cime en cime,kOme~RapideklER|kikuRd@simAsim,12
 des rives du léman aux rochers d'appenzell,deRiv@dylemA|oROSedtapEnzel,12
 volant avec la mort sur la flèche de tell,vOlAtavEklamOR|syRlaflES@d@tEl,12
 tu rassembles tes fils errant sur les montagnes,tyRasAbl@tefilz|eRAsyRlemCtanj,12
 et semblable au torrent qui fond sur leurs campagnes,esAblablotORA|kifCsyRl9RkApanj,12
 tu purges à jamais d'un peuple d'oppresseurs,typyRZ@zaZamE|dt|e~p9pl@dtOpRes9R,12
 ces champs où tu fondas ton règne sur les mœurs ,seSAzutyfCda|tCREnj@syRlem2Rs,12
 alors mais aujourd'hui pardonne à mon silence ,alORmEzojuRdji|paRdOnamCsilAs,12
 quand ton nom profané par l'infâme licence,kAtCnCpROfane|paRle~fam@lisAs,12
 du tage à l'éridan épouvantant les rois,dytaZalEridA|epuvAtAleRwa,12
 fait crouler dans le sang les trônes et les lois ,fEkRuledAl@sA|letRon@zelelwa,12
 détournant leurs regards de ce culte adultère,detuRnAl9RR@gaR|d@s@kyltadyltER,12
 tes purs adorateurs étrangers sur la terre,tepyRzadORat9Rz|etRAZesyRlatER,12
 voyant dans ces excès ton saint nom s'abolir,vwajAdAsezeksE|tCse~nCszabOliR,12
 ne le prononcent plus de peur de l'avilir,n@l@pROnCsplyd@|p9Rd@laviliR,11
 il fallait t'invoquer quand un tyran superbe,ilfalEtte~vOke|kAte~tiRAsypERb,12
 sous ses pieds teints de sang nous foulait comme l'herbe,susepjete~d@sA|nufulEkOm@lERb,12
 en pressant sur son cœur le poignard de caton,ApResAsyRsCk9r|l@pwanjaRd@katC,12
 alors il était beau de confesser ton nom ,alORziletEbo|d@kCfesetCnC,12
 la palme des martyrs couronnait tes victimes,lapalm@demaRtiR|kuROnEteviktim,12
 et jusqu'à leurs soupirs tout leur était des crimes,eZyskal9RsupiR|tul9RetEdekRim,12
 l'univers cependant prosterné devant lui,lynivERs@pAdA|pRostERned@vAlHi,12
 adorait ou tremblait  l'univers aujourd'hui,adOREtutRAblE|l|ynivERzojuRdji,12
 au bruit des fers brisés en sursaut se réveille,obRHidefERbRizezAsyRsos@Revej,13
 mais qu'entends-je  et quels cris ont frappé mon oreille ,mEkAtAZ@ekEl|kRizCfRapemCOREj,13
 esclaves et tyrans opprimés oppresseurs,Esklav@zetiRAz|OpRimezOpRes9R,12
 quand tes droits ont vaincu s'offrent pour tes vengeurs ,kAtedRwazCve~ky|sz|OfRpuRtevAZ9R,11
 insultant sans péril la tyrannie absente,e~syltAsApeRil|latiRaniapsAt,12
 ils poursuivent partout son ombre renaissante ,ilpuRsHivpaRtusC|CbR@R@nEsAt,11
 et de la vérité couvrant la faible voix,ed@laveRite|kuvRAlafEbl@vwa,12
 quand le peuple est tyran ils insultent aux rois,kAl@p9plEtiRA|ilze~sylttoRwa,11
 tu règnes cependant sur un siècle qui t'aime,tyREnj@s@pAdA|syRe~sjEkl@kittEm,12
 liberté  tu n'as rien à craindre que toi-même,libERtetynasRje~|akRe~dR@k@twamEm,12
 sur la pente rapide où roule en paix ton char,syRlapAt@Rapid|uRulApEtCSaR,12
 je vois mille brutus mais où donc est césar  ,Z@vwamil@bRytys|mEzudCkEsezaR,12
toi que j'ai recueilli sur sa bouche expirante,twak@ZeR@k9ji|syRsabuSEkspiRAt,12
avec son dernier souffle et son dernier adieu,avEksCdERnjesufl|esCdERnjeadj2,12
symbole deux fois saint don d'une main mourante,se~bOl@d2fwase~|dCdtyn@me~muRAt,12
que de pleurs ont coulé sur tes pieds que j'adore,k@d@pl9RzCkule|syRtepjek@ZadOR,12
depuis l'heure sacrée où du sein d'un martyr,d@pHil9R@sakRe|udyse~dte~maRtiR,12
dans mes tremblantes mains tu passas tiède encore,dAmetRAblAt@me~|typasatjEdAkOR,12
les saints flambeaux jetaient une dernière flamme ,lese~flAboZ@tEt|yn@dERnjER@flam,12
le prêtre murmurait ces doux chants de la mort,l@pREtR@myRmyRE|seduSAd@lamOR,12
pareils aux chants plaintifs que murmure une femme,paREjzoSAple~tif|k@myRmyRyn@fam,12
de son pieux espoir son front gardait la trace,d@sCpj2zEspwaR|sCfRCgaRdElatRas,12
et sur ses traits frappés d'une auguste beauté,esyRsetREfRape|dt|ynogyst@bote,12
la douleur fugitive avait empreint sa grâce,ladul9RfyZitiv|avEtApRe~sagRas,12
le vent qui caressait sa tête échevelée,l@vAkikaResE|satEteS@v@le,12
me montrait tour à tour ou me voilait ses traits,m@mCtREtuRatuR|um@vwalEsetRE,12
comme l'on voit flotter sur un blanc mausolée,kOm@lCvwaflOte|syRe~blAmozOle,12
un de ses bras pendait de la funèbre couche ,e~d@sebRapAdE|d@lafynEbR@kuS,12
l'autre languissamment replié sur son cœur,lotR@lAgisamA|R@plijesyRsCk9r,13
semblait chercher encore et presser sur sa bouche,sAblESERSeAkOR|epResesyRsabuS,12
ses lèvres s'entr'ouvraient pour l'embrasser encore,selEvR@szAntrpuRlAbRaseAkOR,10
mais son âme avait fui dans ce divin baiser,mEsCamavEfHi|dAs@dive~beze,12
comme un léger parfum que la flamme dévore,kOme~leZepaRfe~|k@laflam@devOR,12
maintenant tout dormait sur sa bouche glacée,me~t@nAtudORmE|syRsabuS@glase,12
le souffle se taisait dans son sein endormi,l@sufl@s@tEzE|dAsCse~AdORmi,12
et sur l'œil sans regard la paupière affaissée,esyRl2jsAR@gaR|lapopjERafese,12
et moi debout saisi d'une terreur secrète,emwad@busezi|dt|yn@teR9Rs@kREt,12
je n'osais m'approcher de ce reste adoré,Z@nozEmapROSe|d@s@REstadORe,12
comme si du trépas la majesté muette,kOm@sidytrepa|lamaZEstemHEt,12
je n'osais  mais le prêtre entendit mon silence,Z@nozEmEl@pREtR|AtAdimCsilAs,12
et de ses doigts glacés prenant le crucifix ,ed@sedwaglase|pR@nAl@kRysifi,12
 voilà le souvenir et voilà l'espérance ,vwalal@suv@niR|evwalalEspeRAs,12
oui tu me resteras ô funèbre héritage ,witym@REst@Ra|ofynEbReRitaZ,12
sept fois depuis ce jour l'arbre que j'ai planté,sEtfwad@pHis@ZuR|l|aRbR@k@ZeplAte,12
sur sa tombe sans nom a changé de feuillage ,syRsatCb@sAnC|aSAZed@f9jaZ,12
placé près de ce cœur hélas  où tout s'efface,plasepREd@s@k9r|elaszutuszefas,12
tu l'as contre le temps défendu de l'oubli,tylaskCtR@l@tA|defAdyd@lubli,12
et mes yeux goutte à goutte ont imprimé leur trace,emezj2gutagut|Cte~pRimel9RtRas,12
ô dernier confident de l'âme qui s'envole,odERnjekCfidA|d@lamkiszAvOl,11
viens reste sur mon cœur  parle encore et dis-moi,vje~REst@syRmCk9r|paRlAkORedimwa,12
ce qu'elle te disait quand sa faible parole,s@kEl@t@dizE|kAsafEbl@paROl,12
à cette heure douteuse où l'âme recueillie,a9R@dut2zulamR@k9ji,12
se cachant sous le voile épaissi sur nos yeux,s@kaSAsul@vwal|epesisyRnozj2,12
hors de nos sens glacés pas à pas se replie,ORd@nosAglase|pazapas@R@pli,12
alors qu'entre la vie et la mort incertaine,alORkAtR@lavi|elamORte~sERtEn,12
comme un fruit par son poids détaché du rameau,kOme~fRHipaRsCpwa|detaSedyRamo,12
notre âme est suspendue et tremble à chaque haleine,nOtR@amEsyspAdyetRAblaSakalEn,13
quand des chants des sanglots la confuse harmonie,kAdeSAdesAglo|lakCfyzaRmOni,12
n'éveille déjà plus notre esprit endormi,nevej@deZaply|nOtREspRitAdORmi,12
aux lèvres des mourants collé dans l'agonie,olEvR@demuRA|kOledAlagOni,12
pour éclaircir l'horreur de cet étroit passage,puReklERsiRlOR9R|d@sEttetRwapasaZ,12
pour relever vers dieu leur regard abattu,puRR@l@vevERdj2|l9RR@gaRtabaty,12
divin consolateur dont nous baisons l'image,dive~kCsOlat9R|dCnubezClimaZ,12
tu sais tu sais mourir  et tes larmes divines,tysEtysEmuRiR|etelaRm@divin,12
dans cette nuit terrible où tu prias en vain,dAsEt@nHiteRibl|utypRijazAve~,13
de l'olivier sacré baignèrent les racines,d@lOlivjesakRe|benjERleRasin,11
de la croix où ton œil sonda ce grand mystère,d@lakRwazutC2j|sCdas@gRAmistER,12
tu vis ta mère en pleurs et la nature en deuil ,tyvistamERApl9Rz|elanatyRAd9j,12
tu laissas comme nous tes amis sur la terre,tylesakOm@nu|tezamisyRlatER,12
au nom de cette mort que ma faiblesse obtienne,onCd@sEt@mOR|k@mafEblEsOptjEn,12
de rendre sur ton sein ce douloureux soupir ,d@RAdR@syRtCse~|s@duluR2supiR,12
quand mon heure viendra souviens-toi de la tienne,kAmC9R@vje~dRa|suvje~twad@latjEn,12
je chercherai la place où sa bouche expirante,Z@SERS@Relaplas|usabuSEkspiRAt,12
exhala sur tes pieds l'irrévocable adieu,EgzalasyRtepje|l|iRevOkabladj2,12
et son âme viendra guider mon âme errante,esCamvje~dRagidemCameRAt,11
ah  puisse puisse alors sur ma funèbre couche,apHis@pHisalOR|syRmafynEbR@kuS,12
triste et calme à la fois comme un ange éploré,tRistekalmalafwa|kOme~AZeplORe,12
une figure en deuil recueillir sur ma bouche,yn@figyRAd9j|R@k9jiRsyRmabuS,12
soutiens ses derniers pas charme sa dernière heure ,sutje~sedERnjepa|SaRm@sa9R,13
et gage consacré d'espérance et d'amour,egaZ@kCsakRe|dt|EspeRAsedtamuR,12
de celui qui s'éloigne à celui qui demeure,d@s@lHikiszelwanj|as@lHikid@m9R,12
jusqu'au jour où des morts perçant la voûte sombre,ZyskoZuRudemOR|pERsAlavut@sCbR,12
une voix dans le ciel les appelant sept fois,yn@vwadAl@sjEl|lezap@lAsEtfwa,12
ensemble éveillera ceux qui dorment à l'ombre,AsAblevej@Ra|s2kidORmtalCbR,11
toi qui du jour mourant consoles la nature,twakidyZuRmuRA|kCsOl@lanatyR,12
parais flambeau des nuits lève-toi dans les cieux ,paREflAbodenHi|lEv@twadAlesj2,12
