Vers,Phonétique,Syllabes
 quittons ce sujet-ci dit mardoche je voi,kitCs@syZEsi|dimaRdoS@Z@vwa,12
que vous avez le crâne autrement fait que moi,k@vuzavel@kRan|otR@mAfEk@mwa,12
je vous racontais donc comme quoi ma maîtresse,Z@vuRakCtEdCk|kOm@kwamamEtREs,12
était gardée à vue  on la promène en laisse,etEgaRdeavy|ClapROmEnAlEs,12
 et l'on a dit le prêtre éminemment raison,elCadil@pREtR|eminamAREzC,12
ah  qu'elle pense donc à garder sa maison,akEl@pAs@dCk|agaRdesamEzC,12
a vouer au seigneur un cœur exempt de feinte,avweosEnj9R|e~k9rEgzAd@fe~t,12
a donner à ses fils un lait pur et la crainte,adOneasefilz|e~lEpyRelakRe~t,12
du ciel  mon révérend dit l'autre les oiseaux,dysjElmCReveRA|dilotR@lezwazo,12
qui sont les plus charmants sont ceux qui chantent faux,kisCleplySaRmA|sCs2kiSAtfo,11
ne vous paraît-il pas simple et tout ordinaire,n@vupaREtilpa|se~pletutORdinER,12
qu'un rossignol soit laid honteux lorsqu'au contraire,ke~ROsinjOlswalE|Ct2loRskokCtRER,12
le paon ce mal-appris porte un manteau doré,l@pAs@malapRi|pORte~mAtodORe,12
comme un diacre à noël à côté du curé ,kOme~djakRanOElakotedykyRe,13
ne vous étonnez donc aucunement bon père,n@vuzetOnedCk|okyn@mAbCpER,12
que le plus bel oiseau que nous ayons sur terre,k@l@plybElwazo|k@nuzEjCsyRtER,12
la femme chante faux et sur ce laissez-moi,lafam@SAt@foz|esyRs@lesemwa,12
vous finir mon récit je vous dirai pourquoi,vufiniRmCResi|Z@vudiRepuRkwa,12
hier donc je revenais ayant failli me rompre,jERdCkZ@R@v@nEzEjAfajim@RCpR,13
les  et dit le vieillard qui donc l'a pu corrompre,lezedil@vjEjaR|kidCklapykORCpR,12
ainsi fils d'un tel père et jeune comme il est ,e~sifildte~tElpER|eZ9n@kOmilE,12
n'est-ce pas monstrueux   j'ai dit mardoche fait,nEs@pamCstRy2|Z|edimaRdoS@fE,12
mes classes de bonne heure et puis dans les familles,meklas@d@9RepHidAlefamij,13
voyez-vous j'ai toujours trouvé quatre ou cinq filles,vwajevuZetuZuR|tRuvekatRuse~kfij,12
contre un ou deux garçons ce qui m'a fait penser,kCtRe~ud2gaRsC|s@kimafEpAse,12
qu'on pouvait en aimer la moitié sans blesser,kCpuvEtAeme|lamwatjesAblese,12
dieu  dieu  mon cher enfant  voyons soyez sincère,dj2dj2mCSERAfA|vwajCswajese~sER,12
y croyez-vous   monsieur dit mardoche voltaire,ikRwajevum@sj2|dimaRdoS@voltEr,12
y croyait  comment donc l'offensez-vous ainsi ,ikRwajEkOmAdCk|l|OfAsevuze~si,12
 or dit le jouvenceau je reprends mon récit,ORdil@ZuvAso|Z@R@pRAmCResi,12
j'adore cette femme et ne connais de joie,ZadOR@sEt@fam|en@kOnEd@Zwa,12
qu'à la voir  vous sentez qu'il faut que je la voie,kalavwaRvusAte|k|ilfok@Z@lavwa,12
et j'ai compté sur vous dans cette occasion,eZekCtesyRvu|dAsEtOkazjC,12
 sur moi  dit le bedeau perdez-vous la raison ,syRmwadil@b@do|pERdevulaREzC,12
 la raison révérend hélas  je l'ai perdue ,laREzCReveRA|elasZ@lepERdy,12
et si par un miracle elle m'était rendue,esipaRe~miRakl|El@metERAdy,12
vous me la verriez fuir ou plutôt renvoyer,vum@lavERjefHiR|uplytoRAvwaje,12
comme un pigeon fidèle au toit du colombier,kOme~piZCfidEl|otwadycolCbHE,12
ah  secourez-moi donc  votre bonne assistance,as@kuRemwadCk|vOtR@bOnasistAs,12
peut seule me sauver dans cette circonstance,p2s9l@m@sove|dAsEt@siRkCstAs,12
 et de quelle façon mon ami   vous sentez,ed@kEl@fasC|mCamivusAte,12
dit mardoche que j'ai cherché de tous côtés,dimaRdoS@k@Ze|SERSed@tuskote,12
pour la voir une chambre un lit un trou n'importe ,puRlavwaRyn@SAbR|e~lite~tRune~pORt,12
y venir n'était rien mais il faut bien qu'on sorte,iv@niRnetERje~|mEzilfobje~kCsORt,12
et le rustre la guette  eh bien  dit le bedeau,el@RystR@lagEt|ebje~dil@b@do,12
puis-je l'en empêcher   vous avez un très beau,pHiZ@lAApeSe|vuzavee~tREbo,12
lit à rideaux bleu-ciel monsieur  un presbytère,litaRidobl2sjEl|m@sj2e~pREsbitER,12
n'est pas suspect  jamais  dit le vieillard  bon père,nEpasyspEZamE|dil@vjEjaRbCpER,12
dit l'autre je n'ai pas si peu de temps vécu,dilotR@Z@nepa|sip2d@tAveky,12
qu'au premier jour d'ennui je croie une vertu,kopR@mjeZuRdtAnHi|Z@kRwayn@vERty,12
de partir en parlant ainsi l'ami mardoche,d@paRtiRApaRlAt|e~silamimaRdoS,12
tirait tout bas un long pistolet de sa poche,tiREtubaze~lC|pistOlEd@sapOS,12
 porter la main sur vous mon fils  dit le chrétien,pORtelame~syRvu|mCfildil@kRetje~,12
en êtes-vous donc là  ne croyez-vous à rien ,AEt@vudCkla|n@kRwajevuzaRje~,12
 révérend répondit mardoche je m'ennuie,ReveRARepCdi|maRdoS@Z@mAnHi,12
shakspeare dans ,SEkspiR@dA,4
parce qu'on ne sait pas ce qu'on doit voir après ,paRs@kCn@sEpa|s@kCdwavwaRapRE,12
ses vers me semblent beaux mais ils seraient plus vrais,sevERm@sAblbomEz|ils@REplyvRE,11
s'ils disaient qu'on y tient parce qu'une cervelle,szildizEkCitje~|paRs@kyn@sERvEl,12
a peur d'un pistolet qui s'applique sur elle,ap9Rdte~pistOlE|kiszaplik@syREl,12
pour la faire craquer et sauter d'un seul bond,puRlafER@kRake|esotedte~s9lbC,12
comme un bouchon de vin de champagne au plafond,kOme~buSCd@ve~|d@SApanjoplafC,12
je ne suis pas douillet   un suicide  on se damne,Z@n@sHipadujEt|e~sHisidCs@dan,13
mon fils   nous n'avons pas dit mardoche le crâne,mCfilnunavCpa|dimaRdoS@l@kRan,12
fait de même  attendez du moins jusqu'à demain,fEd@mEmatAde|dymwe~Zyskad@me~,12
mon fils et retirez ceci de votre main,mCfilzeR@tiRe|s@sid@vOtR@me~,12
songez-y donc  chez moi  dans ma chambre  une femme ,sCZeidCkSemwa|dAmaSAbRyn@fam,12
mon enfant un suicide  ah  songez à votre âme,mCAfAte~sHisidasCZeavOtR@am,14
 henri huit révérend dit mardoche fut veuf,ARiHitReveRA|dimaRdoS@fyv9f,12
de sept reines tua deux cardinaux dix-neuf,d@sEtREn@tHa|d2kaRdinodisn9f,12
évêques treize abbés cinq cents prieurs soixante,evEk@tREzabe|se~ksApRH2RswasAt,12
un chanoines quatorze archidiacres cinquante,e~Sanwan@katORz|aRSidHaKr@se~kAt,13
docteurs douze marquis trois cent dix chevaliers,dOkt9Rduz@maRki|tRwasAdisS@valje,12
vingt-neuf barons chrétiens et six-vingt roturiers,ve~tn9fbaRCkRetje~z|esisve~tROtyRje,12
moi je n'en tuerai qu'un révérend  mais de grâce,mwaZ@nAtyReke~|ReveRAmEd@gRas,12
parlez et dites-nous ce qu'il vous plaît qu'on fasse,paRleedit@nu|s@kilvuplEkCfas,12
 qu'on fasse  dit le prêtre  et l'enfer mon cher fils ,kCfas@dil@pREtR|elAfERmCSERfil,12
l'enfer   monsieur reprit mardoche je ne puis,lAfERm@sj2R@pRi|maRdoS@Z@n@pHi,12
répondre là-dessus n'ayant eu pour nourrice,RepCdR@lad@sy|n|EjAtypuRnuRis,12
qu'une chèvre  le bout de l'arme tentatrice,kyn@SEvR@l@bu|d@laRm@tAtatRis,12
brillait en plein soleil  eh bien  je le veux bien,bRijEtAple~sOlEj|ebje~Z@l@v2bje~,12
s'écria le vieillard mais vous n'en direz rien,szekRijal@vjEjaRmEvunAdiReRje~,13
sur votre foi mon fils  songez à ce qu'on pense,syRvOtR@fwamCfil|sCZeas@kCpAs,12
 touchez là dit mardoche et dieu vous récompense  ,tuSeladimaRdoS|edj2vuRekCpAs,12
telle fut de tout point la conversation,tEl@fyd@tupwe~|lakCvERsasjC,12
qu'avec son oncle évrard mardoche eut à meudon,kavEksCCklevRaR|maRdoSytam2dC,12
car évrard du bedeau fut le nom véritable,kaRevRaRdyb@do|fyl@nCveRitabl,12
de l'oncle ou du neveu qui fut le plus coupable ,d@lCkludyn@v2|kifyl@plykupabl,12
le neveu fut impie et l'oncle fut trop bon,l@n@v2fyte~pi|elCkl@fytRobC,12
l'un plaidait pour le ciel l'autre pour le démon,le~pledEpuRl@sjEl|l|otR@puRl@demC,12
le parallèle prête à faire une élégie ,l@paRalEl@pREt|afERyneleZi,12
oncle tu fus trop bon  neveu tu fus impie,Ckl@tyfytRobC|n@v2tyfyze~pi,12
mais n'importe  il suffit de savoir pour l'instant,mEne~pORtilsyfi|d@savwaRpuRle~stA,12
quel qu'en soit le motif que mardoche est content,kElkAswal@mOtif|k@maRdoSEkCt,11
de plus j'ai déjà dit que c'était jour de fête,d@plyZedeZadi|k@setEZuRd@fEt,12
une fête à meudon tourne plus d'une tête ,yn@fEtam2dC|tuRn@plydtyn@tEt,12
et qui pouvait savoir tandis que soucieux,ekipuvEsavwaR|tAdik@susj2,12
notre héros à terre avait fixé ses yeux,nOtReRozatERavEfiksesezj2,11
ce qu'il cherchait encor   le fait est qu'en silence,s@kilSERSEtAkor|l@fEtEkAsilAs,12
au digne magister il fit sa révérence,odinj@maZistER|ilfisaReveRAs,12
puis s'éloigna pensif sans trop regarder où,pHiszelwanjapAsif|sAtRoR@gaRdeu,12
la tête basse et comme on dit à pas de loup,latEt@basekOm|Cditapad@lu,12
 toujours un amoureux s'en va tête baissée,tuZuRze~amuR2|sz|AvatEt@bese,12
cheminant de son pied moins que de sa pensée,S@minAd@sCpje|mwe~k@d@sapAse,12
heureux un amoureux   il ne s'enquête pas,2R2ze~amuR2z|iln@szAkEt@pa,12
si c'est pluie ou gravier dont s'attarde son pas,sisEplHiugRavje|dCszataRd@sCpa,12
on en rit  c'est hasard s'il n'a heurté personne,CARisEazaR|sz|ilna9RtepERsOn,12
mais sa folie au front lui met une couronne,mEsafOliofRC|lHimEtyn@kuROn,12
a l'épaule une pourpre et devant son chemin,alepolyn@puRpR|ed@vAsCS@me~,12
la flûte et les flambeaux comme un jeune romain ,laflyteleflAbo|kOme~Z9n@ROme~,12
tel était celui-ci qu'à sa mine inquiète,tEletEs@lHisi|k|asamine~kjEt,12
on eût pris pour un fou sinon pour un poète,CypRipuRe~fu|sinCpuRe~pOEt,12
car vous verriez plutôt une moisson sans pré,kaRvuvERjeplytot|yn@mwasCsApRe,12
sans serrure une porte et sans nièce un curé,sAseRyRyn@pORt|esAnjEse~kyRe,12
que sans manie un homme ayant l'amour dans l'âme,k@sAmanie~Om|EjAlamuRdAlam,12
comme il marchait pourtant un visage de femme,kOmilmaRSEpuRtAt|e~vizaZ@d@fam,12
qui passa tout à coup sous un grand voile noir,kipasatutaku|suze~gRAvwal@nwaR,12
le jeta dans un trouble horrible à concevoir,l@Z@tadAze~tRublORiblakCs@vwaR,12
qu'avait-il  qu'était donc cette beauté voilée ,kavEtilketEdCk|sEt@botevwale,12
peut-être sa rosine   au détour de l'allée,p2EtR@saRozin|odetuRd@lale,12
avait-il reconnu sous les plis du schall blanc,avEtilR@kOny|suleplidySalblA,12
sa démarche à l'anglaise et son pas nonchalant ,sademaRSalAglEz|esCpanCSalA,12
elle n'était pas seule  un homme à face pâle,El@netEpas9l|e~Omafas@pal,12
l'accompagnait d'un air d'aisance conjugale,lakCpanjEdte~ER|dt|EzAs@kCZygal,12
quoi qu'il en soit lecteur notre héros suivit,kwakilAswalEkt9R|nOtReRosHivi,11
cette beauté voilée aussitôt qu'il la vit,sEt@botevwale|ositokillavi,12
longtemps et lentement au bord de la terrasse,lCtAzelAt@mAt|obORd@lateRas,12
il marcha comme un chien basset sur une trace,ilmaRSakOme~Sje~|basEsyRyn@tRas,12
toujours silencieux car il délibérait,tuZuRsilAsj2|kaRildelibeRE,12
s'il devait passer outre ou bien s'il attendrait,szild@vEpaseutR|ubje~szilatAdRE,12
l'ennemi tout à coup à sa grande surprise,lEn@mitutaku|asagRAd@syRpRiz,12
fit volte-face il vit que l'instant de la crise,fivolt@fasilvi|k@le~stAd@lakRiz,12
approchait  tenant donc le pied ferme aussitôt,apROSEt@nAdCk|l@pjefERmosito,12
il rajusta d'un coup son col et son jabot,ilRaZystadte~ku|sCkOlesCZabo,12
muses   depuis le jour où john bull en silence,myz@d@pHil@ZuR|uZonbulAsilAs,12
vit jadis par brummel en dépit de la france,viZadispaRbRymEl|Adepid@lafRAns,12
les gilets blancs proscrits et jusques aux talons,leZilEblApROskRiz|eZysk@zotalC,12
exemple monstrueux  traîner les pantalons ,EgzApl@mCstRy2|tRenelepAtalC,12
jusqu'à ces heureux temps où nos compatriotes,Zyskase2R2tAz|unokCpatRijOt,13
enfin jusqu'à mi-jambe ont relevé leurs bottes,Afe~ZyskamiZAb|CR@l@vel9RbOt,12
et ramenant au vrai tout un siècle enhardi,eRam@nAtovRE|tute~sjEklAaRdi,12
dégagé du maillot le mollet du dandy ,degaZedymajo|l@mOlEdydAdi,12
si jamais retroussant sa royale moustache,siZamER@tRusA|saRwajal@mustaS,12
gentilhomme au plein vent fit siffler sa cravache ,ZAtijOmople~vA|fisiflesakRavaS,12
d'un air tendre et rêveur si jamais merveilleux,dte~ERtAdReREv9R|siZamEmERvEj2,12
pour montrer une bague écarta ses cheveux ,puRmCtReyn@bag|ekaRtaseS@v2,12
oh  surtout si jamais manchon aristocrate,osyRtusiZamE|mASCaRistOkRat,12
fit mollement plier la douillette écarlate ,fimOl@mAplijeladujEtekaRlat,13
ou si jamais pareil à l'étoile du soir,usiZamEpaREj|aletwal@dyswaR,12
put sous un voile épais scintiller un œil noir ,pysuze~vwalepE|se~tijee~2jnwaR,12
ô muses d'hélicon   ô chastes piérides ,omyz@delikC|oSast@pHERid,12
vous qui du double roc buvez les eaux rapides,vukidydubl@ROk|byvelezoRapid,12
dites ne fut-ce pas lorsque la canne en l'air,dit@n@fys@pa|lORsk@lakanAlER,12
mardoche en sautillant passa comme un éclair ,maRdoSAsotijA|pasakOme~eklER,12
ce ne fut qu'un coup d'œil et bien que passé maître,s@n@fyke~kud2j|ebje~k@pasemEtR,12
notre époux à coup sûr n'y put rien reconnaître,nOtRepuzakusyR|n|ipyRje~R@kOnEtR,12
un vieux turc accroupi qui près de là fumait,e~vj2tyRkakRupi|kipREd@lafymE,12
n'aurait pas eu le temps de dire  mahomet,nOREpazyl@tA|d@diR@maomE,12
la dame je crois même avait tourné la tête ,ladam@Z@kRwamEm|avEtuRnelatEt,12
et sans s'inquiéter autrement de la fête,esAsze~kjete|otR@mAd@lafEt,12
ni des gens de l'endroit ni de son bon parent,nideZAd@lAdRwa|nid@sCbCpaR,11
mardoche regagna sa voiture en courant,maRdoS@R@ganja|savwatyRAkuRA,12
 a paris   dit le groom en fermant la portière,apaRidil@gRum|AfERmAlapORtjER,12
a paris  oh  l'étrange et la plaisante affaire ,apaRizoletRAZ|elaplEzAtafER,12
lecteur qui ne savez que penser de ceci,lEkt9Rkin@save|k@pAsed@s@si,12
et qui vous préparez à froncer le sourcil,ekivupRepaRe|afRCsel@suRsil,12
si vous n'avez déjà deviné que mardoche,sivunavedeZa|d@vinek@maRdoS,12
emportait de meudon un billet dans sa poche,ApORtEd@m2dC|e~bijEdAsapOS,12
vous serez en rentrant étonné de le voir,vus@ReARAtRAt|etOned@l@vwaR,12
se jeter tout soudain le nez contre un miroir,s@Z@tetusude~|l@nekCtRe~miRwaR,12
demander du savon et gronder sa servante ,d@mAdedysavC|egRCdesasERvAt,12
puis laissant son laquais glacé par l'épouvante,pHilesAsClakE|glasepaRlepuvAt,12
se vider sur le front ainsi qu'un flot lustral,s@videsyRl@fRCt|e~sike~flolystRal,12
un flacon tout entier d'huile de portugal,e~flakCtutAtje|d|Hil@d@poRtygal,12
vénus  flambeau divin   astre cher aux pirates ,venysflAbodive~|astR@SERopiRat,12
astre cher aux amants   tu sais que de cravates,astR@SERozamA|tysEk@d@kRavat,12
un jour de rendez-vous chiffonne un amoureux ,e~ZuRd@RAdevu|SifOne~amuR2,12
tu sais combien de fois il en refait les nœuds ,tysEkCbje~d@fwaz|ilAR@fElen9,12
combien coule sur lui de lait de rose et d'ambre ,kCbje~kul@syRlHi|d@lEd@RozedtAbR,12
tu sais que de gilets et d'habits par la chambre,tysEk@d@ZilEz|edabipaRlaSAbR,12
vont traînant au hasard mille fois essayés,vCtREnAtoazaR|mil@fwazeseje,12
pareils à des blessés qu'on heurte et foule aux pieds ,paREjzadeblese|k|C9Rtefulopje,12
vous surtout dards légers qu'en ses doctes emphases,vusyRtudaRleZe|k|AsedOkt@zAfaz,12
delille a consacrés par quatre périphrases ,d@lilakCsakRe|paRkatR@peRifRaz,12
ô bois silencieux  ô lacs   ô murs gardés ,obwasilAsj2|olakomyRgaRde,12
balcons quittés si tard  si vite escaladés ,balkCkitesitaR|sivitEskalade,12
masques qui ne laissez entrevoir d'une femme,mask@kin@lese|AtR@vwaRdtyn@fam,12
que deux trous sous le front qui lui vont jusqu'à l'âme ,k@d2tRusul@fRC|kilHivCZyskalam,12
ô capuchons discrets   ô manteaux de satin,okapySCdiskRE|omAtod@sate~,12
que presse sur la taille une amoureuse main ,k@pREs@syRlataj|ynamuR2z@me~,12
amour mystérieux amour douce misère ,amuRmisteRj2z|amuRdus@mizER,12
et toi lampe d'argent pâle et fraîche lumière,etwalAp@dtaRZA|palefRES@lymjER,12
qui fait les douces nuits plus blanches que le lait ,kifEledus@nHi|plyblAS@k@l@lE,12
 soutenez mon haleine en ce divin couplet ,sut@nemCalEn|As@dive~kuplE,12
je veux chanter ce jour d'éternelle mémoire,Z@v2SAtes@ZuR|dt|etERnEl@memwaR,12
où son dîner fini devant qu'il fît nuit noire,usCdinefini|d@vAkilfinHinwaR,12
notre héros le nez caché sous son manteau,nOtReRol@nekaSesusCmAto,11
monta dans sa voiture une heure au moins trop tôt ,mCtadAsavwatyR|9Romwe~tRoto,13
oh  qu'il était joyeux et quoi qu'on n'y vît goutte,okiletEZwaj2z|ekwakCnivigut,12
que de fois il compta les bornes de la route ,k@d@fwazilkCta|lebORn@d@laRut,12
lorsqu'enfin le tardif marchepied s'abaissa,loRskAfe~l@taRdif|maRS@pjeszabesa,12
comme le cœur battant d'abord il s'élança ,kOm@l@k9rbatA|dt|abORtilszelAsa,12
tout le quartier dormait profondément en sorte,tul@kaRtjedORmE|pROfCdemAtAsORt,12
qu'il leva lentement le marteau de la porte,kill@valAt@mA|l@maRtod@lapORt,12
êtes-vous quelquefois sorti par un temps doux,Et@vukElk@fwa|sORtipaRe~tAdu,12
le soir seul en automne  ayant un rendez-vous ,l@swaRs9lAOtOn|EjAte~RAdevu,12
il est de trop bonne heure et l'on ne sait que faire,ilEd@tRo9RelCn@sEk@fER,13
pour tuer comme on dit le temps ou s'en distraire,puRtHekOmCdi|l@tAzuszAdistRER,12
on s'arrête on revient  de guerre lasse enfin,CszaREtCR@vje~|d@gER@lasAfe~,12
on entre  on va poser son front sur un coussin ,CAtRCvapoze|sCfRCsyRe~kuse~,12
sur le bord de son lit  place à jamais sacrée ,syRl@bORd@sCli|plasaZamEsakRe,12
tiède encor des parfums d'une tête adorée ,tjEdAkordepaRfe~|dt|yn@tEtadORe,12
 on écoute  on attend  l'ange du souvenir,CekutCatA|l|AZ@dysuv@niR,12
passe et vous dit tout bas   l'entends-tu pas venir  ,pasevudituba|l|AtAtypav@niR,12
j'ai vu sur les autels le pudique hyménée,ZevysyRlezotEl|l@pydikimene,12
joindre une sèche main de prude surannée,Zwe~dRyn@sES@me~|d@pRyd@syRane,12
a la main sans pudeur d'un roué de vingt ans,alame~sApyd9R|dt|e~Rwed@ve~ttA,12
au havre dans un bal j'ai vu les yeux mourants,oavR@dAze~bal|Z|evylezj2muRA,12
d'une petite anglaise à l'air mélancolique,dtyn@p@titAglEz|alERmelAkOlik,12
jeter un long regard plein d'amour romantique,Z@tee~lCR@gaR|ple~dtamuRROmAtik,12
sur un buveur de punch et qui dans le moment,syRe~byv9Rd@pCS|ekidAl@mOmA,12
venait de se griser abominablement ,v@nEd@s@gRize|abOminabl@mA,12
j'ai vu des apprentis se vendre à des douairières,ZevydezapRAti|s@vAdRadedwERjER,14
et des almavivas payer leurs chambrières,edezalmavivas|pejel9RSAbRiER,12
est-il donc étonnant qu'une fois à paris,EtildCketOnA|k|yn@fwazapaRi,12
deux jeunes cœurs se soient rencontrés  et compris ,d2Z9n@k9Rs@swa|RAkCtRezekCpRi,12
hélas  de belles nuits le ciel nous est avare,elasd@bEl@nHi|l@sjElnuzEtavaR,12
autant que de beaux jours   frère quand la guitare,otAk@d@boZuR|fRER@kAlagitaR,12
se mêle au vent du soir qui frise vos cheveux,s@mElovAdyswaR|kifRiz@voS@v2,12
quand le clairet vous a ranimé de ses feux,kAl@klEREvuza|Ranimed@sef2,12
oh  que votre maîtresse alors surtout soit belle ,ok@vOtR@mEtREs|alORsyRtuswabEl,12
sinon quand vous voudrez jeter les yeux sur elle,sinCkAvuvudRe|Z@telezj2syREl,12
vous sentirez le cœur vous manquer et soudain,vusAtiRel@k9r|vumAkeesude~,12
l'instrument malgré vous tomber de votre main,le~stRymAmalgRevu|tCbed@vOtR@me~,12
l'auteur du présent livre en cet endroit supplie,lot9RdypRezAlivR|AsEttAdRwasypli,12
sa lectrice si peu qu'elle ait la main jolie,salEktRis@sip2|k|ElElame~ZOli,12
comme il n'en doute pas d'y jeter un moment,kOmilnAdut@pa|dt|iZ@tee~mOmA,12
les yeux et de penser à son dernier amant,lezj2zed@pAse|asCdERnjeamA,12
qu'elle songe de plus que mardoche était jeune,kEl@sCZ@d@ply|k@maRdoSetEZ9n,12
amoureux qu'il avait pendant un mois fait jeûne,amuR2kilavE|pAdAte~mwafEZ2n,12
que la chambre était sombre et que jamais baisé,k@laSAbRetEsCbR|ek@ZamEbeze,12
plus long ni plus ardent ne put être posé,plylCniplyzaRdA|n@pyEtR@poze,12
d'une bouche plus tendre et sur des mains plus blanches,dtyn@buS@plytAdR|esyRdeme~plyblAS,12
que celles que rosine eut au bout de ses manches,k@sEl@k@Rozin|ytobud@semAS,12
car à dire le vrai ce fut la rosina,kaRadiR@l@vRE|s@fylaRozina,12
qui parut tout à coup quand la porte tourna,kipaRytutaku|kAlapORt@tuRna,12
je ne sais ô lecteur  si notre ami mardoche,Z@n@sEolEkt9R|sinOtRamimaRdoS,12
en cette occasion crut son bien sans reproche,AsEtOkazjC|kRysCbje~sAR@pROS,12
mais il en profita  pour la table le thé,mEzilApROfita|puRlatabl@l@te,12
les biscuits et le feu ce fut vite apporté,lebiskHizel@f2|s@fyvitapORte,12
 il pleuvait à torrents  qu'on est bien deux à table ,ilpl2vEtatORA|k|CEbje~d2zatabl,12
une femme  un souper  je consens que le diable,yn@fame~supe|Z@kCsAk@l@djabl,13
m'emporte si jamais j'ai souhaité d'avoir,mApORt@siZamE|Z|eswetedtavwaR,11
rien autre chose avant de me coucher le soir,Rje~otR@SozavA|d@m@kuSel@swaR,12
lecteur remarquez bien cependant que rosine,lEkt9RR@maRkebje~|s@pAdAk@Rozin,12
était blonde l'œil noir avait la jambe fine,etEblCd@l2jnwaR|avElaZAb@fin,12
